,icmecat_id,sc_insitu,icme_start_time,mo_start_time,mo_end_time,mo_sc_heliodistance,mo_sc_long_heeq,mo_sc_lat_heeq,icme_duration,icme_bmax,icme_bmean,icme_bstd,icme_speed_mean,icme_speed_std,mo_duration,mo_bmax,mo_bmean,mo_bstd,mo_bzmean,mo_bzmin,mo_bzstd,mo_bymean,mo_bystd,mo_speed_mean,mo_speed_std,mo_expansion_speed,mo_pdyn_mean,mo_pdyn_std,mo_density_mean,mo_density_std,mo_temperature_mean,mo_temperature_std,sheath_speed_mean,sheath_speed_std,sheath_density_mean,sheath_density_std,sheath_pdyn_mean,sheath_pdyn_std
138,ICME_Wind_NASA_20151219_01,Wind,2015-12-19T15:35Z,2015-12-20T13:40Z,2015-12-21T23:02Z,0.9755,0.06,-1.58,55.45,19.7,14.0,3.7,417.2,35.5,33.37,19.7,15.6,2.3,-10.1,-19.0,6.7,6.9,5.8,398.6,17.5,-23.5,2.4,1.8,8.7,6.5,47977.7,33463.0,445.4,37.1,37.7,13.7,12.4,4.1
139,ICME_Wind_MOESTL_20151231_01,Wind,2015-12-31T00:19Z,2015-12-31T18:46Z,2016-01-01T11:56Z,0.975,-0.04,-2.95,35.62,17.1,12.6,2.3,446.1,23.6,17.17,17.1,12.9,2.6,-9.3,-16.1,6.5,2.1,4.0,445.2,16.6,20.6,0.6,0.3,1.9,1.0,73676.1,66030.8,447.0,29.0,17.9,5.1,6.1,2.0
140,ICME_Wind_MOESTL_20160118_01,Wind,2016-01-18T21:18Z,2016-01-19T11:20Z,2016-01-20T20:22Z,0.9754,-0.2,-4.93,47.07,17.2,12.7,2.6,358.1,15.3,33.03,17.2,13.9,1.7,-0.0,-14.3,8.5,-4.1,5.8,359.0,13.6,23.4,3.5,0.9,16.3,4.6,50529.5,31974.3,356.0,18.8,21.0,3.3,4.5,0.9
141,ICME_Wind_MOESTL_20160414_01,Wind,2016-04-14T06:57Z,2016-04-14T09:06Z,2016-04-15T10:08Z,0.9925,0.17,-5.59,27.18,10.0,7.5,1.5,413.2,42.5,25.03,10.0,7.5,1.5,-1.7,-9.1,3.0,2.3,1.4,407.2,39.2,67.3,1.9,0.4,6.8,1.5,26530.4,11155.7,479.1,7.3,6.8,2.0,2.5,0.4
142,ICME_Wind_MOESTL_20160416_01,Wind,2016-04-16T04:40Z,2016-04-16T13:51Z,2016-04-16T21:19Z,0.9932,0.18,-5.41,16.65,10.1,8.1,1.3,423.6,21.2,7.47,9.8,9.1,0.5,-3.3,-8.1,2.9,4.8,5.1,413.3,10.0,10.4,2.8,0.6,10.0,2.2,50648.5,12597.5,430.4,23.8,6.1,3.0,1.8,0.8
143,ICME_Wind_MOESTL_20160417_01,Wind,2016-04-17T02:13Z,2016-04-17T02:46Z,2016-04-18T06:59Z,0.9934,0.18,-5.37,28.77,12.9,7.9,3.0,405.4,17.2,28.22,12.9,8.0,3.0,2.5,-5.6,5.7,2.7,4.4,405.1,17.2,,4.0,2.3,14.8,8.5,19460.4,6210.8,422.3,3.8,10.6,1.4,3.0,0.4
144,ICME_Wind_MOESTL_20160719_01,Wind,2016-07-19T23:01Z,2016-07-20T01:48Z,2016-07-20T11:57Z,1.0072,-0.21,4.78,12.93,34.9,18.9,6.0,522.4,48.6,10.15,27.6,17.8,5.1,-1.9,-14.1,3.5,11.7,7.7,542.4,32.9,-48.0,7.4,2.7,15.0,4.8,201144.3,210819.7,447.6,7.6,43.1,22.7,14.4,7.2
145,ICME_Wind_MOESTL_20160724_01,Wind,2016-07-24T15:29Z,2016-07-24T21:44Z,2016-07-25T12:18Z,1.0067,-0.23,5.21,20.82,12.7,8.3,2.1,437.0,11.5,14.57,11.4,7.4,1.6,-4.0,-6.4,2.3,3.6,3.2,439.7,10.7,-18.5,3.0,1.6,9.3,5.0,33065.6,14178.2,430.7,10.6,13.1,3.0,4.1,1.0
146,ICME_Wind_MOESTL_20160802_01,Wind,2016-08-02T12:37Z,2016-08-02T20:19Z,2016-08-03T02:51Z,1.0053,-0.25,5.9,14.23,25.1,18.4,4.7,415.0,23.4,6.53,25.1,22.6,1.7,1.1,-14.9,8.2,-20.6,3.0,416.6,9.0,4.9,5.2,1.6,18.0,5.7,54813.6,50060.3,413.7,30.8,23.6,13.4,6.3,2.8
147,ICME_Wind_MOESTL_20160914_01,Wind,2016-09-14T02:10Z,2016-09-14T18:01Z,2016-09-15T16:03Z,0.9945,-0.05,7.24,37.88,9.5,7.1,1.5,308.0,11.0,22.03,9.4,7.5,1.6,-1.6,-8.5,3.9,-4.6,1.9,305.2,9.6,14.1,1.8,0.5,11.6,3.3,28381.6,7563.6,312.0,11.7,15.6,4.1,2.5,0.6
148,ICME_Wind_MOESTL_20161012_01,Wind,2016-10-12T21:16Z,2016-10-13T05:27Z,2016-10-14T13:51Z,0.9871,0.18,6.01,40.58,24.7,16.8,6.2,394.7,28.2,32.4,24.7,19.6,3.0,-4.3,-19.5,11.3,-12.4,8.1,386.7,24.9,37.7,1.2,1.0,4.7,3.7,33359.1,21422.1,428.1,11.8,23.8,6.5,7.4,2.3
149,ICME_Wind_MOESTL_20170404_01,Wind,2017-04-04T01:31Z,2017-04-04T07:34Z,2017-04-05T02:46Z,0.9895,0.17,-6.31,25.25,16.6,11.4,2.9,416.8,14.3,19.2,16.6,12.3,2.3,2.8,-13.4,6.0,-9.3,3.8,415.7,15.7,14.4,2.4,1.0,8.6,3.7,136192.6,112574.4,421.1,5.0,15.3,5.4,4.5,1.6
150,ICME_Wind_MOESTL_20170409_01,Wind,2017-04-09T08:32Z,2017-04-09T09:55Z,2017-04-10T08:09Z,0.9912,0.2,-5.98,23.62,9.3,7.5,0.9,455.5,19.6,22.23,9.3,7.7,0.7,-0.1,-5.7,2.8,-5.7,1.7,454.5,19.8,17.5,1.9,0.4,5.5,1.2,19212.3,4919.3,470.5,5.2,8.4,0.5,3.1,0.2
151,ICME_Wind_MOESTL_20170413_01,Wind,2017-04-13T21:56Z,2017-04-14T00:02Z,2017-04-14T19:42Z,0.9927,0.22,-5.64,21.77,8.0,6.8,1.0,405.9,22.9,19.67,8.0,7.1,0.8,-4.8,-7.2,1.2,-0.4,2.6,401.9,20.2,31.4,1.7,0.6,6.3,2.6,18096.6,9614.9,442.9,8.5,7.7,0.9,2.5,0.3
152,ICME_Wind_MOESTL_20170527_01,Wind,2017-05-27T14:43Z,2017-05-27T20:48Z,2017-05-29T10:41Z,1.0047,0.13,-1.16,43.97,23.3,14.5,4.5,361.5,17.6,37.88,23.3,15.8,3.0,-2.5,-23.0,10.8,1.2,9.8,359.8,18.1,-9.0,2.6,1.7,12.1,6.8,56576.9,29230.1,371.9,8.8,48.2,15.9,11.3,4.1
153,ICME_Wind_MOESTL_20170716_01,Wind,2017-07-16T05:10Z,2017-07-16T10:03Z,2017-07-17T14:50Z,1.0072,-0.23,4.42,33.67,25.8,14.3,4.3,516.8,64.6,28.78,25.8,14.2,4.0,-4.9,-24.7,5.1,-6.0,7.9,536.7,47.4,9.7,2.3,1.4,4.6,2.2,85409.9,108672.3,408.3,26.2,29.5,12.5,8.0,3.0
154,ICME_Wind_MOESTL_20170906_01,Wind,2017-09-06T23:02Z,2017-09-07T06:45Z,2017-09-07T11:08Z,0.9965,-0.03,7.28,12.1,18.3,10.5,2.4,538.1,36.9,4.38,12.9,11.2,0.9,-5.9,-9.6,2.4,4.6,3.4,505.6,16.5,,2.6,0.4,6.0,1.0,927371.4,167504.0,562.2,28.3,12.3,2.3,6.6,1.7
155,ICME_Wind_MOESTL_20170907_01,Wind,2017-09-07T22:28Z,2017-09-08T11:07Z,2017-09-08T14:19Z,0.9962,-0.02,7.28,15.85,32.8,15.5,5.9,759.0,49.5,3.2,17.8,14.7,1.8,-10.0,-16.3,5.1,-9.3,1.7,759.7,16.5,12.7,3.7,1.4,3.9,1.5,32723.9,38160.4,758.8,55.0,3.7,1.6,3.7,1.6
156,ICME_STEREO_A_JIAN_20070114_01,STEREO-A,2007-01-14T12:11Z,2007-01-14T14:39Z,2007-01-15T07:34Z,0.9727,0.26,-4.61,19.38,14.9,11.6,2.6,,,16.92,14.9,12.3,1.8,1.0,-11.0,4.3,8.0,2.6,,,,,,,,,,,,,,,
157,ICME_STEREO_A_JIAN_20070522_01,STEREO-A,2007-05-22T14:00Z,2007-05-22T14:00Z,2007-05-23T13:30Z,0.9594,5.93,-1.04,23.5,11.8,9.6,1.6,496.9,18.0,23.5,11.8,9.6,1.6,-4.4,-9.4,3.2,2.7,3.9,496.9,18.0,36.1,1.9,1.3,4.4,2.9,42334.0,23107.6,,,,,,
158,ICME_STEREO_A_JIAN_20070825_01,STEREO-A,2007-08-25T20:30Z,2007-08-25T23:27Z,2007-08-26T16:00Z,0.9579,15.46,7.34,19.5,14.7,12.3,1.7,345.6,15.1,16.55,14.7,13.0,0.9,-3.6,-11.2,4.9,6.7,3.5,350.6,9.6,-11.6,2.6,0.9,12.7,4.5,55873.8,30316.6,317.6,8.2,39.6,6.0,6.7,1.1
159,ICME_STEREO_A_JIAN_20071119_01,STEREO-A,2007-11-19T22:00Z,2007-11-19T22:00Z,2007-11-21T03:17Z,0.9655,20.22,-0.3,29.28,19.3,9.9,3.0,419.0,9.5,29.28,19.3,9.9,3.0,0.2,-17.4,6.8,5.4,4.3,419.0,9.5,3.0,3.0,2.7,10.2,8.7,36018.9,16111.1,,,,,,
160,ICME_STEREO_A_JIAN_20080321_01,STEREO-A,2008-03-21T06:40Z,2008-03-21T08:33Z,2008-03-21T18:39Z,0.963,23.36,-5.69,11.98,8.8,7.8,0.9,449.1,9.6,10.1,8.8,8.1,0.4,-3.2,-4.7,0.6,-1.5,1.6,449.6,10.1,0.6,0.4,0.5,1.2,1.4,47527.6,21361.5,446.8,6.0,9.0,2.5,3.0,0.8
161,ICME_STEREO_A_JIAN_20080511_01,STEREO-A,2008-05-11T06:31Z,2008-05-11T11:00Z,2008-05-12T06:00Z,0.9582,26.57,0.34,23.48,14.5,12.0,2.3,,,19.0,14.5,12.6,1.4,3.8,-7.0,7.1,7.2,5.9,,,,,,,,,,,,,,,
162,ICME_STEREO_A_JIAN_20080705_01,STEREO-A,2008-07-05T00:48Z,2008-07-05T06:34Z,2008-07-06T18:00Z,0.9564,32.13,6.39,41.2,10.2,7.6,1.3,328.0,15.2,35.43,10.2,7.8,1.2,2.0,-6.5,3.6,3.6,4.6,327.8,15.2,17.0,1.5,0.5,8.6,3.2,22255.9,8594.8,329.2,15.4,5.9,1.8,1.1,0.4
163,ICME_STEREO_A_JIAN_20080904_01,STEREO-A,2008-09-04T05:25Z,2008-09-04T13:30Z,2008-09-05T12:00Z,0.9602,38.19,6.01,30.58,10.4,7.5,2.1,320.3,13.9,22.5,10.4,8.7,0.7,2.7,-8.0,4.6,1.6,4.8,319.0,15.5,18.7,2.6,0.9,15.6,5.9,36266.1,12234.6,323.7,6.9,13.7,2.6,2.4,0.5
164,ICME_STEREO_A_JIAN_20081031_01,STEREO-A,2008-10-31T12:10Z,2008-10-31T12:10Z,2008-10-31T16:30Z,0.9655,40.98,-0.57,4.33,15.9,14.1,1.4,375.3,8.5,4.33,15.9,14.1,1.4,12.4,3.9,1.9,0.1,4.9,375.3,8.5,-5.3,1.9,1.4,7.7,5.7,34640.7,14685.7,,,,,,
165,ICME_STEREO_A_JIAN_20081128_01,STEREO-A,2008-11-28T21:49Z,2008-11-28T21:49Z,2008-11-29T00:20Z,0.967,41.75,-4.08,2.52,20.0,17.2,2.1,364.4,9.5,2.52,20.0,17.2,2.1,4.5,-11.8,11.5,4.8,10.2,364.4,9.5,-18.9,6.3,4.5,27.9,18.9,52562.3,14486.4,,,,,,
166,ICME_STEREO_A_JIAN_20090125_01,STEREO-A,2009-01-25T18:22Z,2009-01-25T18:22Z,2009-01-27T10:00Z,0.9658,43.24,-7.33,39.63,11.6,9.6,1.2,375.1,11.3,39.63,11.6,9.6,1.2,-1.5,-11.2,5.9,-2.3,6.4,375.1,11.3,-4.6,1.9,1.0,7.9,4.3,51658.4,25753.1,,,,,,
167,ICME_STEREO_A_JIAN_20090603_01,STEREO-A,2009-06-03T00:00Z,2009-06-03T06:42Z,2009-06-04T22:40Z,0.9563,50.5,5.48,46.67,11.4,8.0,2.1,383.4,36.3,39.97,11.4,8.6,1.5,0.6,-7.7,5.5,-0.6,3.7,373.6,28.8,54.6,1.6,1.0,7.3,4.8,29299.3,11841.9,441.9,15.5,1.7,1.1,0.6,0.4
168,ICME_STEREO_A_JIAN_20090711_01,STEREO-A,2009-07-11T23:10Z,2009-07-11T23:10Z,2009-07-13T05:45Z,0.9574,54.89,7.35,30.58,9.6,7.9,0.7,306.2,12.7,30.58,9.6,7.9,0.7,-2.1,-9.3,5.0,3.9,3.6,306.2,12.7,15.3,2.1,1.3,13.8,9.3,20933.0,6603.7,,,,,,
169,ICME_STEREO_A_JIAN_20091016_01,STEREO-A,2009-10-16T14:57Z,2009-10-16T21:35Z,2009-10-17T22:16Z,0.9658,61.83,-1.34,31.32,10.9,9.5,1.3,344.6,15.3,24.68,10.9,10.0,0.7,3.3,-6.1,5.5,-5.7,4.6,344.7,16.9,12.1,1.2,0.6,6.3,4.3,22656.9,11560.2,344.2,6.9,5.7,1.2,1.1,0.2
170,ICME_STEREO_A_JIAN_20091030_01,STEREO-A,2009-10-30T01:40Z,2009-10-30T01:40Z,2009-10-30T20:00Z,0.9666,62.25,-3.0,18.33,6.4,5.4,0.5,383.7,11.5,18.33,6.4,5.4,0.5,-3.0,-5.6,1.8,-1.9,1.5,383.7,11.5,12.2,1.2,0.3,4.7,1.2,38992.8,17508.7,,,,,,
171,ICME_STEREO_A_JIAN_20091101_01,STEREO-A,2009-11-01T08:00Z,2009-11-01T08:00Z,2009-11-03T02:00Z,0.9667,62.32,-3.27,42.0,9.1,6.2,1.4,422.0,50.1,42.0,9.1,6.2,1.4,0.2,-7.0,4.0,2.2,2.8,422.0,50.1,67.2,0.5,0.7,1.2,1.5,72023.7,45339.6,,,,,,
172,ICME_STEREO_A_JIAN_20091114_01,STEREO-A,2009-11-14T08:00Z,2009-11-14T20:00Z,2009-11-15T21:30Z,0.9671,62.74,-4.76,37.5,10.5,8.1,1.1,305.2,9.9,25.5,9.6,8.2,0.7,-2.2,-9.3,2.9,-6.4,2.4,306.0,10.8,5.3,1.4,0.6,9.2,3.9,36991.7,20253.2,303.4,7.3,17.6,5.8,2.7,1.0
173,ICME_STEREO_A_JIAN_20091125_01,STEREO-A,2009-11-25T23:00Z,2009-11-25T23:00Z,2009-11-26T01:30Z,0.9672,63.08,-5.78,2.5,18.0,14.5,2.3,353.1,6.7,2.5,18.0,14.5,2.3,1.4,-8.7,4.8,1.0,6.7,353.1,6.7,-14.4,0.8,0.2,3.9,0.8,97031.6,37672.5,,,,,,
174,ICME_STEREO_A_JIAN_20091208_01,STEREO-A,2009-12-08T23:38Z,2009-12-09T09:00Z,2009-12-10T23:13Z,0.9671,63.5,-6.7,47.58,12.4,9.1,1.7,314.9,11.7,38.22,12.4,9.3,1.7,-1.2,-8.7,4.6,-1.4,4.9,313.2,12.2,14.9,2.9,2.1,18.1,13.5,23031.1,13026.2,321.5,6.0,29.7,5.5,5.1,1.0
175,ICME_STEREO_A_JIAN_20100205_01,STEREO-A,2010-02-05T03:33Z,2010-02-05T12:40Z,2010-02-06T02:00Z,0.9633,65.2,-5.93,22.45,14.9,12.0,2.3,395.0,14.1,13.33,14.0,12.9,0.8,-4.2,-12.3,7.3,-6.4,6.6,402.5,5.4,-0.7,2.2,1.5,8.2,5.3,22120.9,13406.6,384.2,15.8,21.4,11.5,5.3,3.0
176,ICME_STEREO_A_JIAN_20100305_01,STEREO-A,2010-03-05T18:25Z,2010-03-05T18:25Z,2010-03-06T10:10Z,0.9605,66.0,-3.02,15.75,12.6,10.6,1.5,358.6,15.1,15.75,12.6,10.6,1.5,1.2,-10.3,5.0,-7.4,2.4,358.6,15.1,-7.0,2.2,1.2,10.1,5.6,29445.3,15290.5,,,,,,
177,ICME_STEREO_A_JIAN_20100423_01,STEREO-A,2010-04-23T00:35Z,2010-04-23T06:27Z,2010-04-23T14:06Z,0.9569,68.49,3.29,13.52,12.0,8.9,2.0,411.4,12.4,7.65,12.0,10.4,0.9,-0.9,-8.0,5.6,-7.2,2.7,418.4,10.4,6.4,2.0,0.9,6.8,3.1,21775.2,7362.6,402.2,8.2,12.6,5.5,3.4,1.6
178,ICME_STEREO_A_JIAN_20100530_01,STEREO-A,2010-05-30T15:00Z,2010-05-31T00:26Z,2010-05-31T14:00Z,0.9565,72.1,6.74,23.0,11.9,8.2,1.4,414.7,13.8,13.57,10.0,7.8,1.2,1.5,-5.2,5.1,4.1,2.9,407.8,8.9,-0.5,1.7,0.5,6.3,1.9,49046.2,14947.4,424.6,13.5,13.1,3.7,4.0,1.3
179,ICME_STEREO_A_JIAN_20100603_01,STEREO-A,2010-06-03T08:36Z,2010-06-03T12:30Z,2010-06-04T02:46Z,0.9566,72.49,6.91,18.17,15.2,10.3,2.7,368.9,9.8,14.27,15.2,11.3,2.0,-5.6,-13.7,5.8,0.8,6.6,370.8,9.5,18.4,2.6,1.3,11.3,5.1,34614.9,13799.1,361.8,7.2,28.0,4.3,6.1,1.1
180,ICME_STEREO_A_JIAN_20100616_01,STEREO-A,2010-06-16T16:20Z,2010-06-16T16:20Z,2010-06-18T03:44Z,0.9571,74.0,7.31,35.4,8.9,7.5,0.9,447.1,30.8,35.4,8.9,7.5,0.9,3.5,-3.7,2.5,-2.3,3.1,447.1,30.8,51.2,1.6,1.0,4.9,2.9,27393.5,12738.3,,,,,,
181,ICME_STEREO_A_JIAN_20100817_01,STEREO-A,2010-08-17T17:40Z,2010-08-18T07:35Z,2010-08-19T06:00Z,0.9625,80.24,3.68,36.33,7.7,5.9,0.6,356.6,31.9,22.42,7.2,6.0,0.5,0.5,-4.8,2.7,-4.1,2.1,336.4,11.8,18.7,0.8,0.4,4.4,2.5,37694.7,23220.3,389.2,26.9,3.9,0.8,1.0,0.3
182,ICME_STEREO_A_JIAN_20100820_01,STEREO-A,2010-08-20T16:14Z,2010-08-20T22:22Z,2010-08-21T13:14Z,0.9627,80.42,3.37,21.0,26.2,13.8,5.7,546.6,27.9,14.87,19.0,11.3,4.2,0.5,-7.6,7.3,-0.6,5.3,554.2,26.9,32.1,7.4,7.0,13.7,12.6,85682.3,49820.0,527.9,20.6,15.6,6.5,7.4,3.6
183,ICME_STEREO_A_JIAN_20100830_01,STEREO-A,2010-08-30T21:38Z,2010-08-30T21:38Z,2010-08-31T09:32Z,0.9637,81.06,2.14,11.9,19.6,13.5,3.9,450.7,25.4,11.9,19.6,13.5,3.9,-1.9,-14.7,6.7,7.1,5.0,450.7,25.4,-49.0,1.8,1.1,5.3,3.3,63450.5,62183.8,,,,,,
184,ICME_STEREO_A_JIAN_20100907_01,STEREO-A,2010-09-07T08:29Z,2010-09-07T08:29Z,2010-09-08T09:04Z,0.9644,81.48,1.18,24.58,12.1,7.9,2.0,488.4,26.4,24.58,12.1,7.9,2.0,-0.2,-8.9,2.8,5.4,2.8,488.4,26.4,35.6,3.2,1.6,7.8,3.4,81890.3,46614.9,,,,,,
185,ICME_STEREO_A_JIAN_20100911_01,STEREO-A,2010-09-11T06:59Z,2010-09-11T16:45Z,2010-09-13T05:55Z,0.9647,81.7,0.6,46.93,22.5,12.0,3.3,494.0,70.8,37.17,17.1,11.6,3.2,-1.6,-8.9,3.6,-5.5,4.0,473.5,61.6,77.2,1.7,2.0,4.2,4.5,38221.0,58330.0,574.3,40.7,12.9,13.4,7.2,7.5
186,ICME_STEREO_A_JIAN_20100917_01,STEREO-A,2010-09-17T22:34Z,2010-09-18T06:22Z,2010-09-19T06:21Z,0.9653,82.01,-0.27,31.78,16.4,12.1,2.4,395.5,21.3,23.98,16.4,12.9,1.9,-5.5,-12.6,5.6,7.7,6.6,392.0,21.3,11.4,0.6,0.9,2.6,3.6,48838.1,30459.7,405.5,18.1,19.8,9.6,5.3,2.5
187,ICME_STEREO_A_JIAN_20101214_01,STEREO-A,2010-12-14T17:16Z,2010-12-15T10:20Z,2010-12-16T04:00Z,0.9659,85.31,-7.33,34.73,20.9,13.8,5.3,503.1,30.6,17.67,19.7,17.9,0.9,2.8,-18.8,13.4,-9.2,4.6,481.7,18.4,18.6,1.9,1.8,5.2,4.9,22938.7,9971.3,529.6,19.9,11.3,10.8,5.3,5.1
188,ICME_STEREO_A_JIAN_20110116_01,STEREO-A,2011-01-16T05:40Z,2011-01-16T05:40Z,2011-01-17T10:10Z,0.9633,86.31,-5.91,28.5,18.4,14.7,2.5,426.2,11.9,28.5,18.4,14.7,2.5,-5.1,-15.7,7.2,-1.9,8.5,426.2,11.9,13.8,2.0,1.2,6.7,4.0,34189.1,31182.0,,,,,,
189,ICME_STEREO_A_JIAN_20110126_01,STEREO-A,2011-01-26T15:09Z,2011-01-26T15:09Z,2011-01-27T03:05Z,0.9623,86.58,-4.99,11.93,9.0,7.6,0.8,446.9,19.5,11.93,9.0,7.6,0.8,-1.3,-5.3,2.8,-0.8,2.5,446.9,19.5,1.9,0.5,0.5,1.5,1.2,35423.0,18991.1,,,,,,
190,ICME_STEREO_A_JIAN_20110201_01,STEREO-A,2011-02-01T10:25Z,2011-02-01T10:25Z,2011-02-02T18:40Z,0.9617,86.73,-4.39,32.25,11.8,9.2,1.6,367.6,15.8,32.25,11.8,9.2,1.6,4.2,-6.8,5.3,2.5,4.3,367.6,15.8,-1.3,0.9,0.9,3.8,3.5,56534.8,22917.1,,,,,,
191,ICME_STEREO_A_JIAN_20110203_01,STEREO-A,2011-02-03T10:03Z,2011-02-03T10:03Z,2011-02-03T15:35Z,0.9615,86.78,-4.17,5.53,7.7,6.8,0.6,353.7,4.1,5.53,7.7,6.8,0.6,-3.0,-5.7,2.7,-4.7,1.3,353.7,4.1,3.1,0.6,0.1,3.0,0.4,35030.8,8610.3,,,,,,
192,ICME_STEREO_A_JIAN_20110203_02,STEREO-A,2011-02-03T17:00Z,2011-02-03T17:00Z,2011-02-04T02:48Z,0.9615,86.78,-4.14,9.8,9.1,7.5,1.4,335.7,13.0,9.8,9.1,7.5,1.4,-2.4,-8.5,4.3,4.1,3.3,335.7,13.0,-20.1,1.0,0.2,5.5,1.1,50160.7,25679.1,,,,,,
193,ICME_STEREO_A_JIAN_20110309_01,STEREO-A,2011-03-09T06:47Z,2011-03-09T06:47Z,2011-03-09T14:00Z,0.9584,87.72,0.11,7.22,27.5,12.0,6.3,759.9,32.2,7.22,27.5,12.0,6.3,-2.7,-19.2,6.1,7.7,6.2,759.9,32.2,-16.3,11.2,6.5,12.0,7.4,618064.9,174253.7,,,,,,
194,ICME_STEREO_A_JIAN_20110312_01,STEREO-A,2011-03-12T00:25Z,2011-03-12T00:25Z,2011-03-12T16:47Z,0.9582,87.82,0.47,16.37,6.5,5.8,0.6,478.4,17.2,16.37,6.5,5.8,0.6,1.5,-3.9,2.2,-4.4,2.2,478.4,17.2,23.6,0.9,0.6,2.3,1.4,17443.6,12426.4,,,,,,
195,ICME_STEREO_A_JIAN_20110319_01,STEREO-A,2011-03-19T11:24Z,2011-03-19T23:34Z,2011-03-21T01:30Z,0.9576,88.15,1.53,38.1,14.3,10.2,2.2,457.5,27.9,25.93,12.9,9.4,1.8,1.6,-8.3,6.4,5.9,2.4,447.8,26.7,32.9,1.4,1.0,4.3,2.8,36047.2,21706.0,478.2,17.1,6.1,2.5,2.4,1.0
196,ICME_STEREO_A_JIAN_20110322_01,STEREO-A,2011-03-22T03:57Z,2011-03-23T06:55Z,2011-03-25T23:17Z,0.9574,88.3,1.97,91.33,27.0,7.6,4.1,522.8,111.4,64.37,14.9,6.4,3.0,1.5,-4.5,4.0,-3.4,1.9,501.2,100.1,86.5,0.5,0.5,1.0,0.6,75950.9,35753.2,574.9,119.8,7.2,3.1,4.2,2.5
197,ICME_STEREO_A_JIAN_20110405_01,STEREO-A,2011-04-05T21:43Z,2011-04-06T09:40Z,2011-04-06T23:41Z,0.9567,89.08,3.72,25.97,16.8,11.1,2.4,508.3,27.1,14.02,14.0,11.5,2.2,1.0,-12.6,6.1,-9.2,2.3,521.2,8.2,6.8,2.3,1.6,4.9,3.3,29267.2,12118.2,488.7,33.4,9.9,3.9,3.9,1.4
198,ICME_STEREO_A_JIAN_20110411_01,STEREO-A,2011-04-11T12:08Z,2011-04-11T18:14Z,2011-04-12T10:40Z,0.9566,89.44,4.32,22.53,11.2,6.7,2.0,649.2,33.0,16.43,11.2,6.4,2.2,0.9,-5.9,1.9,2.2,3.8,658.0,30.4,-13.2,1.0,1.4,1.3,1.7,300019.7,300914.9,626.2,27.9,5.2,1.0,3.4,0.6
199,ICME_STEREO_A_JIAN_20110415_01,STEREO-A,2011-04-15T07:52Z,2011-04-15T07:52Z,2011-04-16T09:25Z,0.9565,89.7,4.7,25.55,12.3,10.4,1.4,413.8,21.4,25.55,12.3,10.4,1.4,-0.3,-10.6,4.9,7.4,3.5,413.8,21.4,2.6,2.0,1.3,6.8,4.1,36002.6,8864.2,,,,,,
200,ICME_STEREO_A_JIAN_20110421_01,STEREO-A,2011-04-21T07:12Z,2011-04-21T07:12Z,2011-04-22T10:58Z,0.9564,90.16,5.3,27.77,11.0,8.2,1.6,334.5,18.9,27.77,11.0,8.2,1.6,1.0,-7.1,4.1,6.6,1.7,334.5,18.9,16.8,1.0,0.4,5.1,2.1,23547.4,7205.5,,,,,,
201,ICME_STEREO_A_JIAN_20110423_01,STEREO-A,2011-04-23T10:00Z,2011-04-23T10:00Z,2011-04-24T07:32Z,0.9563,90.34,5.49,21.53,8.7,7.0,1.0,316.7,16.1,21.53,8.7,7.0,1.0,-3.0,-6.0,3.0,-2.7,2.3,316.7,16.1,16.8,0.9,0.3,5.4,1.8,23315.5,5835.5,,,,,,
202,ICME_STEREO_A_JIAN_20110428_01,STEREO-A,2011-04-28T09:00Z,2011-04-28T09:00Z,2011-04-29T20:07Z,0.9563,90.76,5.91,35.12,9.3,6.8,2.2,376.6,33.0,35.12,9.3,6.8,2.2,-4.1,-7.3,2.1,-1.9,2.7,376.6,33.0,55.3,0.8,0.3,3.4,1.4,27216.3,20386.6,,,,,,
203,ICME_STEREO_A_JIAN_20110506_01,STEREO-A,2011-05-06T22:00Z,2011-05-06T22:00Z,2011-05-07T04:11Z,0.9564,91.56,6.52,6.18,17.3,13.3,2.1,434.7,11.1,6.18,17.3,13.3,2.1,3.7,-2.1,4.0,5.3,4.4,434.7,11.1,7.0,4.3,1.5,13.7,4.8,52388.5,10593.2,,,,,,
204,ICME_STEREO_A_JIAN_20110605_01,STEREO-A,2011-06-05T18:59Z,2011-06-06T12:22Z,2011-06-07T01:38Z,0.9577,94.85,7.32,30.65,28.4,11.5,6.1,865.3,86.4,13.27,28.4,10.8,7.5,-1.7,-26.1,9.5,3.6,5.0,922.9,52.7,101.6,0.7,0.9,0.4,0.6,218984.3,50897.9,823.7,82.1,6.1,3.4,6.3,3.0
205,ICME_STEREO_A_JIAN_20110712_01,STEREO-A,2011-07-12T03:47Z,2011-07-12T18:00Z,2011-07-13T12:15Z,0.9608,98.75,5.36,32.47,7.3,4.2,0.9,445.5,36.0,18.25,4.4,3.7,0.4,0.7,-2.2,1.2,2.6,0.9,419.2,15.7,21.8,0.5,0.1,1.6,0.4,59663.3,35772.5,479.3,24.7,3.0,0.7,1.2,0.4
206,ICME_STEREO_A_JIAN_20110723_01,STEREO-A,2011-07-23T09:41Z,2011-07-23T09:41Z,2011-07-24T11:45Z,0.9619,99.73,4.29,26.07,13.2,8.9,1.7,374.2,19.9,26.07,13.2,8.9,1.7,4.9,-5.0,2.4,1.2,5.9,374.2,19.9,16.6,2.5,1.0,10.9,5.0,38903.8,13268.4,,,,,,
