,icmecat_id,sc_insitu,icme_start_time,mo_start_time,mo_end_time,mo_sc_heliodistance,mo_sc_long_heeq,mo_sc_lat_heeq,icme_duration,icme_bmax,icme_bmean,icme_bstd,icme_speed_mean,icme_speed_std,mo_duration,mo_bmax,mo_bmean,mo_bstd,mo_bzmean,mo_bzmin,mo_bzstd,mo_bymean,mo_bystd,mo_speed_mean,mo_speed_std,mo_expansion_speed,mo_pdyn_mean,mo_pdyn_std,mo_density_mean,mo_density_std,mo_temperature_mean,mo_temperature_std,sheath_speed_mean,sheath_speed_std,sheath_density_mean,sheath_density_std,sheath_pdyn_mean,sheath_pdyn_std
66,ICME_Wind_MOESTL_20210802_01,Wind,2021-08-02T08:46Z,2021-08-03T23:26Z,2021-08-04T03:04Z,1.0034,0.02,6.09,42.3,12.8,7.4,1.8,364.8,27.7,3.63,6.2,5.4,0.7,0.4,-4.5,1.8,-3.4,1.2,334.0,10.5,,0.9,0.3,4.6,1.6,47123.3,6997.9,367.6,27.1,10.5,8.3,2.6,2.3
67,ICME_SOLO_MOESTL_20210726_01,SolarOrbiter,2021-07-26T01:38Z,2021-07-26T01:38Z,2021-07-26T11:00Z,0.807,-97.24,-2.0,9.37,8.3,7.3,0.6,,,9.37,8.3,7.3,0.6,-0.9,-5.9,2.4,5.1,1.2,,,,,,,,,,,,,,,
68,ICME_BEPI_MOESTL_20210725_01,BepiColombo,2021-07-25T22:10Z,2021-07-25T22:10Z,2021-07-26T10:48Z,0.7822,-97.36,-2.95,12.63,9.4,8.1,0.9,,,12.63,9.4,8.1,0.9,-0.6,-6.9,2.8,6.2,1.1,,,,,,,,,,,,,,,
69,ICME_Wind_MOESTL_20210714_01,Wind,2021-07-14T08:50Z,2021-07-14T12:42Z,2021-07-14T17:46Z,1.0056,-0.15,4.36,8.93,13.0,10.4,2.2,367.4,6.5,5.07,13.0,11.2,1.2,-6.4,-11.4,4.1,7.1,3.2,368.7,7.1,-18.4,5.0,1.3,22.2,5.9,49556.2,30618.4,365.7,5.2,21.4,6.9,4.8,1.6
70,ICME_PSP_MOESTL_20210711_01,PSP,2021-07-11T09:06Z,2021-07-11T10:25Z,2021-07-11T18:31Z,0.6835,48.01,3.82,9.42,25.6,21.0,4.6,323.7,11.8,8.1,25.6,22.5,2.9,-0.5,-21.0,11.8,-14.6,8.1,326.2,10.7,,5.2,3.9,28.8,18.5,18067.1,15436.7,308.8,6.3,47.4,10.5,7.5,1.7
71,ICME_Wind_MOESTL_20210709_01,Wind,2021-07-09T23:40Z,2021-07-09T23:40Z,2021-07-10T07:24Z,1.006,-0.18,3.89,7.73,12.6,9.2,1.4,330.5,10.8,7.73,12.6,9.2,1.4,0.5,-9.6,5.4,-2.2,3.4,330.5,10.8,1.2,2.4,0.4,12.8,1.5,47464.4,15140.1,,,,,,
72,ICME_Wind_MOESTL_20210705_01,Wind,2021-07-05T00:36Z,2021-07-05T07:12Z,2021-07-06T00:08Z,1.0062,-0.2,3.39,23.53,8.1,6.2,1.5,338.7,4.8,16.93,8.1,6.9,0.8,-3.5,-7.4,3.7,1.9,3.2,338.7,4.0,6.2,1.6,0.6,8.4,3.0,19493.6,6306.0,338.8,6.5,11.1,1.6,2.1,0.3
73,ICME_SOLO_MOESTL_20210630_01,SolarOrbiter,2021-06-30T22:53Z,2021-07-01T11:12Z,2021-07-02T03:43Z,0.9097,-100.19,-1.71,28.83,14.5,11.7,1.9,,,16.52,14.5,12.9,1.0,0.2,-14.2,6.4,10.7,2.2,,,,,,,,,,,,,,,
74,ICME_BEPI_MOESTL_20210630_01,BepiColombo,2021-06-30T22:18Z,2021-07-01T01:14Z,2021-07-01T17:24Z,0.8297,-103.56,-3.8,19.1,17.3,13.9,1.6,,,16.17,17.3,14.0,1.6,3.5,-15.2,7.1,10.9,2.8,,,,,,,,,,,,,,,
75,ICME_PSP_MOESTL_20210630_01,PSP,2021-06-30T14:58Z,2021-06-30T22:11Z,2021-07-01T17:12Z,0.7566,50.68,3.72,26.23,30.4,21.3,7.2,382.2,20.3,19.02,30.4,25.7,3.5,2.9,-25.9,19.3,-8.0,14.1,393.5,20.3,,5.2,2.7,19.4,9.9,21500.0,12623.1,371.4,13.2,39.9,13.4,9.2,3.2
76,ICME_PSP_MOESTL_20210624_01,PSP,2021-06-24T01:28Z,2021-06-24T08:10Z,2021-06-25T06:05Z,0.7781,52.87,3.64,28.62,16.0,11.8,1.5,313.8,18.4,21.92,16.0,12.1,1.4,10.1,2.8,1.7,-4.5,3.2,309.0,17.1,-17.9,5.2,11.8,31.3,51.9,17193.5,14440.7,329.0,13.2,32.8,22.6,6.1,5.6
77,ICME_SOLO_MOESTL_20210622_01,SolarOrbiter,2021-06-22T22:28Z,2021-06-22T22:28Z,2021-06-23T10:50Z,0.9312,-100.11,-1.54,12.37,15.6,13.3,1.3,,,12.37,15.6,13.3,1.3,0.8,-11.0,8.2,-7.7,4.0,,,,,,,,,,,,,,,
78,ICME_SOLO_MOESTL_20210621_01,SolarOrbiter,2021-06-21T12:22Z,2021-06-21T12:22Z,2021-06-22T01:29Z,0.934,-100.06,-1.51,13.12,8.1,6.5,0.9,,,13.12,8.1,6.5,0.9,1.6,-5.2,3.7,1.8,1.9,,,,,,,,,,,,,,,
79,ICME_STEREO_A_MOESTL_20210619_01,STEREO-A,2021-06-19T20:44Z,2021-06-20T01:30Z,2021-06-21T06:29Z,0.9615,-48.3,-4.21,33.75,11.4,9.4,1.5,,,28.98,11.4,9.9,0.7,-1.3,-8.9,5.3,7.2,1.9,,,,,,,,,,,,,,,
80,ICME_PSP_MOESTL_20210612_01,PSP,2021-06-12T06:01Z,2021-06-12T09:20Z,2021-06-13T01:12Z,0.7722,57.05,3.45,19.18,24.3,19.8,2.6,442.1,33.4,15.87,24.3,20.7,1.6,-2.6,-19.4,14.1,-8.8,10.2,443.6,31.0,-7.7,5.9,3.7,18.5,12.4,17773.8,21459.8,434.5,42.7,21.5,15.9,6.5,3.6
81,ICME_Wind_MOESTL_20210611_01,Wind,2021-06-11T00:42Z,2021-06-11T00:42Z,2021-06-11T15:00Z,1.0061,-0.25,0.55,14.3,8.2,7.5,0.4,353.5,9.4,14.3,8.2,7.5,0.4,-5.6,-7.8,2.0,3.6,2.2,353.5,9.4,8.3,1.4,0.2,6.7,1.2,18225.4,7106.1,,,,,,
82,ICME_PSP_MOESTL_20210610_01,PSP,2021-06-10T04:37Z,2021-06-10T16:52Z,2021-06-11T08:53Z,0.7667,57.61,3.42,28.27,14.8,9.3,2.8,336.7,23.9,16.02,14.8,11.3,1.8,-2.1,-13.6,5.3,5.4,3.1,342.3,20.4,,4.8,2.1,24.8,12.1,23882.0,19502.2,328.8,26.1,19.9,13.6,3.7,2.7
83,ICME_PSP_MOESTL_20210530_01,PSP,2021-05-30T08:08Z,2021-05-30T14:18Z,2021-05-31T00:44Z,0.7002,60.73,3.16,16.6,37.6,30.9,4.4,616.3,50.3,10.43,37.0,33.1,2.0,-9.6,-35.6,14.3,-24.2,12.3,628.7,28.3,,13.8,10.4,20.2,15.1,20807.2,9275.1,590.5,71.5,14.2,17.4,8.2,5.3
84,ICME_PSP_MOESTL_20210528_01,PSP,2021-05-28T02:36Z,2021-05-28T08:10Z,2021-05-29T11:04Z,0.6797,61.16,3.09,32.47,22.2,16.9,3.8,370.6,20.7,26.9,22.2,17.1,3.8,6.0,-19.0,9.2,11.5,5.0,370.6,20.7,,2.0,1.1,8.8,5.3,12807.4,11024.1,,,,,,
85,ICME_SOLO_MOESTL_20210527_01,SolarOrbiter,2021-05-27T20:14Z,2021-05-27T20:14Z,2021-05-28T10:27Z,0.9503,-98.5,-0.91,14.22,10.8,9.3,0.5,,,14.22,10.8,9.3,0.5,-0.2,-8.0,5.1,-7.1,1.7,,,,,,,,,,,,,,,
86,ICME_Wind_MOESTL_20210526_01,Wind,2021-05-26T11:44Z,2021-05-26T21:20Z,2021-05-29T04:32Z,1.0044,-0.19,-1.31,64.8,16.3,8.2,2.9,401.3,21.1,55.2,15.8,7.9,2.5,-0.6,-12.2,4.0,-5.7,2.6,407.2,15.7,-9.8,1.7,1.6,6.1,5.9,32485.8,16525.0,367.3,15.4,24.5,10.3,5.5,2.3
87,ICME_STEREO_A_MOESTL_20210526_01,STEREO-A,2021-05-26T06:11Z,2021-05-26T06:11Z,2021-05-27T22:25Z,0.9639,-50.64,-6.42,40.23,17.6,12.4,2.5,,,40.23,17.6,12.4,2.5,4.5,-7.8,7.1,-0.7,6.6,,,,,,,,,,,,,,,
88,ICME_BEPI_MOESTL_20210525_01,BepiColombo,2021-05-25T00:27Z,2021-05-25T00:27Z,2021-05-26T04:42Z,0.7882,-111.9,-3.24,28.25,15.4,11.7,1.8,,,28.25,15.4,11.7,1.8,-0.7,-13.2,7.7,-6.8,3.3,,,,,,,,,,,,,,,
89,ICME_Wind_MOESTL_20210512_01,Wind,2021-05-12T05:54Z,2021-05-12T14:44Z,2021-05-13T13:38Z,1.0018,-0.08,-2.99,31.73,23.0,13.5,4.4,459.6,30.6,22.9,19.6,12.9,4.0,5.2,-3.3,3.0,7.0,2.3,465.5,32.8,4.0,1.4,0.9,4.1,2.9,34101.6,29452.4,444.7,16.1,19.9,11.7,6.6,3.8
90,ICME_SOLO_MOESTL_20210510_01,SolarOrbiter,2021-05-10T06:24Z,2021-05-10T14:01Z,2021-05-11T11:39Z,0.9245,-97.52,-0.41,29.25,18.3,15.1,2.0,,,21.63,18.3,15.2,2.0,6.2,-12.2,8.2,-6.1,7.9,,,,,,,,,,,,,,,
91,ICME_BEPI_MOESTL_20210508_01,BepiColombo,2021-05-08T18:34Z,2021-05-09T02:24Z,2021-05-10T00:22Z,0.7313,-118.32,-2.24,29.8,18.0,12.4,3.0,,,21.97,18.0,13.7,2.0,1.7,-11.3,5.5,3.4,7.9,,,,,,,,,,,,,,,
92,ICME_SOLO_MOESTL_20210506_01,SolarOrbiter,2021-05-06T18:26Z,2021-05-06T18:26Z,2021-05-07T15:07Z,0.9146,-97.43,-0.28,20.68,11.4,10.2,0.7,,,20.68,11.4,10.2,0.7,0.6,-9.3,5.8,-6.1,2.7,,,,,,,,,,,,,,,
93,ICME_STEREO_A_MOESTL_20210504_01,STEREO-A,2021-05-04T13:25Z,2021-05-05T02:43Z,2021-05-05T17:24Z,0.9656,-52.47,-7.29,27.98,11.6,7.8,3.2,,,14.68,11.6,10.5,1.0,-1.2,-10.2,4.5,-8.3,4.5,,,,,,,,,,,,,,,
94,ICME_BEPI_MOESTL_20210503_01,BepiColombo,2021-05-03T15:59Z,2021-05-03T18:21Z,2021-05-04T14:56Z,0.708,-121.29,-1.77,22.95,25.9,18.1,4.3,,,20.58,25.9,18.7,4.0,4.5,-13.7,8.7,3.5,4.0,,,,,,,,,,,,,,,
95,ICME_Wind_MOESTL_20210501_01,Wind,2021-05-01T13:28Z,2021-05-02T00:24Z,2021-05-02T14:06Z,0.9993,0.01,-4.13,24.63,10.6,8.3,1.3,358.3,12.4,13.7,10.6,9.1,1.2,1.4,-6.0,3.3,5.5,2.1,356.5,10.5,25.5,2.1,0.7,9.8,3.4,19954.9,16448.1,360.4,14.1,9.4,1.5,2.1,0.4
96,ICME_Wind_MOESTL_20210429_01,Wind,2021-04-29T18:56Z,2021-04-30T15:00Z,2021-05-01T12:44Z,0.999,0.03,-4.27,41.8,8.9,7.3,0.9,326.4,12.4,21.73,8.6,7.1,0.9,-0.5,-6.6,3.0,-5.1,1.7,327.1,12.0,20.7,2.1,0.8,11.8,4.2,18616.9,7635.4,325.6,12.8,12.7,3.0,2.3,0.6
97,ICME_STEREO_A_MOESTL_20210427_01,STEREO-A,2021-04-27T07:22Z,2021-04-28T03:04Z,2021-04-28T18:51Z,0.9661,-53.0,-7.35,35.48,16.5,10.3,3.4,,,15.78,16.5,13.7,1.8,-2.9,-11.4,7.4,-8.9,4.9,,,,,,,,,,,,,,,
98,ICME_Wind_MOESTL_20210424_01,Wind,2021-04-24T22:30Z,2021-04-25T10:42Z,2021-04-25T22:46Z,0.9976,0.07,-4.78,24.27,10.8,7.1,1.2,480.8,12.7,12.07,8.2,6.4,0.8,0.7,-5.9,1.6,1.9,3.3,484.1,12.9,-1.8,1.4,0.6,3.5,1.4,73698.8,38148.9,477.5,11.5,5.5,1.4,2.1,0.6
99,ICME_BEPI_MOESTL_20210419_01,BepiColombo,2021-04-19T11:42Z,2021-04-19T15:02Z,2021-04-20T00:05Z,0.6399,-132.07,-0.18,12.38,27.7,18.4,3.3,,,9.05,20.0,17.3,2.4,-3.5,-12.8,4.6,-10.7,3.6,,,,,,,,,,,,,,,
100,ICME_SOLO_MOESTL_20210415_01,SolarOrbiter,2021-04-15T20:21Z,2021-04-16T09:49Z,2021-04-17T11:35Z,0.8373,-98.62,0.44,39.23,15.5,10.7,2.7,,,25.77,15.5,12.2,2.0,1.1,-11.5,6.5,7.7,5.1,,,,,,,,,,,,,,,
101,ICME_Wind_MOESTL_20210415_01,Wind,2021-04-15T03:16Z,2021-04-15T05:48Z,2021-04-15T13:12Z,0.9948,0.16,-5.66,9.93,10.5,8.9,1.2,383.4,11.7,7.4,10.5,9.4,0.9,8.6,6.1,0.7,-0.8,1.3,380.6,12.0,34.8,3.0,0.6,12.4,2.7,14736.5,5388.6,391.2,5.4,9.0,3.7,2.3,0.9
102,ICME_BEPI_MOESTL_20210414_01,BepiColombo,2021-04-14T13:49Z,2021-04-15T00:21Z,2021-04-15T07:07Z,0.6171,-136.75,0.44,17.3,33.7,23.5,5.4,,,6.77,32.5,26.8,2.3,18.8,2.8,3.5,2.2,8.9,,,,,,,,,,,,,,,
103,ICME_STEREO_A_MOESTL_20210406_01,STEREO-A,2021-04-06T01:27Z,2021-04-06T06:01Z,2021-04-06T23:30Z,0.9671,-54.38,-6.77,22.05,12.5,9.3,1.7,,,17.48,12.5,9.9,1.2,-3.9,-10.2,3.7,6.0,5.5,,,,,,,,,,,,,,,
104,ICME_Wind_MOESTL_20210404_01,Wind,2021-04-04T21:52Z,2021-04-05T10:04Z,2021-04-06T10:02Z,0.9918,0.22,-6.35,36.17,9.1,6.7,2.0,319.0,12.7,23.97,9.1,7.9,0.7,0.0,-8.4,4.3,-5.8,2.6,326.2,8.8,-5.1,1.7,0.3,9.5,1.6,27579.3,13312.0,304.9,5.0,17.1,5.4,2.7,0.9
105,ICME_Wind_MOESTL_20210326_01,Wind,2021-03-26T18:00Z,2021-03-26T18:00Z,2021-03-27T19:02Z,0.9887,0.25,-6.86,25.03,6.9,5.9,0.6,370.7,20.3,25.03,6.9,5.9,0.6,1.2,-4.5,1.9,1.3,2.4,370.7,20.3,,1.1,0.4,4.7,1.4,21218.9,12600.3,,,,,,
106,ICME_Wind_MOESTL_20210311_01,Wind,2021-03-11T21:40Z,2021-03-11T21:40Z,2021-03-12T09:26Z,0.9838,0.24,-7.28,11.77,9.3,7.6,0.9,358.1,12.8,11.77,9.3,7.6,0.9,-4.9,-7.8,1.3,-2.1,5.0,358.1,12.8,19.8,1.4,0.5,6.8,2.3,41365.6,38603.8,,,,,,
107,ICME_Wind_MOESTL_20210224_01,Wind,2021-02-24T04:08Z,2021-02-24T04:08Z,2021-02-24T15:36Z,0.9791,0.17,-7.19,11.47,9.5,7.3,1.3,478.2,15.5,11.47,9.5,7.3,1.3,-0.3,-6.5,4.9,3.7,2.7,478.2,15.5,8.2,1.8,0.5,4.7,1.4,25882.7,13127.6,,,,,,
108,ICME_STEREO_A_MOESTL_20210223_01,STEREO-A,2021-02-23T10:34Z,2021-02-24T00:58Z,2021-02-25T05:57Z,0.9667,-55.67,-3.06,43.38,21.3,8.8,2.9,,,28.98,11.4,7.5,1.3,-2.0,-10.8,3.8,-0.0,1.8,,,,,,,,,,,,,,,
109,ICME_Wind_MOESTL_20210215_01,Wind,2021-02-15T18:58Z,2021-02-16T03:18Z,2021-02-16T14:52Z,0.9771,0.1,-6.93,19.9,11.1,8.0,1.5,349.0,10.5,11.57,11.1,8.8,1.1,-3.2,-9.6,3.0,-4.3,5.1,355.6,7.3,,3.1,0.6,14.7,3.0,43458.5,10665.3,340.1,7.0,13.0,3.2,2.5,0.7
110,ICME_PSP_MOESTL_20210212_01,PSP,2021-02-12T11:17Z,2021-02-12T11:17Z,2021-02-12T23:59Z,0.643,161.79,2.97,12.7,24.9,19.9,3.1,404.1,10.3,12.7,24.9,19.9,3.1,-6.1,-24.9,13.6,-11.5,5.8,404.1,10.3,9.4,5.6,2.0,20.6,8.1,25861.0,17103.1,,,,,,
111,ICME_PSP_MOESTL_20210211_01,PSP,2021-02-11T16:17Z,2021-02-11T16:17Z,2021-02-12T00:57Z,0.6332,161.8,2.93,8.67,18.5,13.0,2.2,367.5,15.7,8.67,18.5,13.0,2.2,-0.7,-6.6,4.5,-9.5,1.3,367.5,15.7,10.2,4.5,1.0,19.7,3.8,19396.6,7577.1,,,,,,
112,ICME_SOLO_MOESTL_20210115_01,SolarOrbiter,2021-01-15T08:26Z,2021-01-15T08:26Z,2021-01-15T16:33Z,0.5985,144.46,-1.32,8.12,16.5,12.0,2.3,,,8.12,16.5,12.0,2.3,0.2,-6.5,2.7,3.1,3.2,,,,,,,,,,,,,,,
113,ICME_STEREO_A_MOESTL_20201231_01,STEREO-A,2020-12-31T08:52Z,2020-12-31T13:23Z,2020-12-31T21:52Z,0.9624,-56.46,3.87,13.0,21.4,14.8,5.9,,,8.48,21.4,18.8,1.6,1.6,-21.4,13.3,-11.7,4.0,,,,,,,,,,,,,,,
114,ICME_SOLO_MOESTL_20201219_01,SolarOrbiter,2020-12-19T20:39Z,2020-12-20T10:15Z,2020-12-21T04:30Z,0.7682,125.87,-3.05,31.85,19.0,13.2,3.2,,,18.25,19.0,15.3,2.2,7.0,-1.0,3.2,-4.5,3.8,,,,,,,,,,,,,,,
115,ICME_STEREO_A_MOESTL_20201203_01,STEREO-A,2020-12-03T18:04Z,2020-12-03T22:19Z,2020-12-04T02:14Z,0.9596,-57.48,6.41,8.17,11.7,8.1,1.5,,,3.92,10.1,8.3,0.9,-3.0,-9.3,5.0,0.4,5.2,,,,,,,,,,,,,,,
116,ICME_STEREO_A_MOESTL_20201201_01,STEREO-A,2020-12-01T07:28Z,2020-12-01T10:17Z,2020-12-01T18:30Z,0.9594,-57.6,6.57,11.03,15.9,10.0,2.6,,,8.22,15.9,9.7,2.7,1.1,-12.1,7.0,-4.0,3.0,,,,,,,,,,,,,,,
117,ICME_PSP_MOESTL_20201201_01,PSP,2020-12-01T02:22Z,2020-12-01T03:13Z,2020-12-01T08:34Z,0.8037,-96.85,3.77,6.2,49.3,32.6,6.6,,,5.35,39.0,32.0,3.8,27.3,14.6,4.6,2.9,10.5,,,,,,,,,,,,,,,
118,ICME_PSP_MOESTL_20201129_01,PSP,2020-11-29T23:07Z,2020-11-30T03:05Z,2020-11-30T16:32Z,0.8066,-96.47,3.76,17.42,15.2,10.8,1.4,,,13.45,12.5,10.7,0.8,6.3,-3.1,4.2,2.2,5.0,,,,,,,,,,,,,,,
119,ICME_BEPI_MOESTL_20201124_01,BepiColombo,2020-11-24T14:36Z,2020-11-24T18:15Z,2020-11-25T02:30Z,0.8292,95.36,-3.84,11.9,18.0,12.8,2.6,,,8.25,18.0,13.9,2.4,0.4,-17.0,8.2,3.1,6.9,,,,,,,,,,,,,,,
120,ICME_SOLO_MOESTL_20201112_01,SolarOrbiter,2020-11-12T23:27Z,2020-11-13T09:33Z,2020-11-13T18:28Z,0.9405,122.43,-6.19,19.02,9.5,6.9,1.4,,,8.92,9.5,8.1,0.6,5.0,1.3,1.8,1.9,4.1,,,,,,,,,,,,,,,
121,ICME_Wind_MOESTL_20201101_01,Wind,2020-11-01T11:54Z,2020-11-01T11:54Z,2020-11-03T07:06Z,0.984,0.07,4.32,43.2,9.2,6.2,1.7,348.6,16.2,43.2,9.2,6.2,1.7,0.4,-7.0,2.1,-0.7,3.1,348.6,16.2,28.5,0.9,0.3,4.4,1.5,40089.6,21649.2,,,,,,
122,ICME_PSP_MOESTL_20201028_01,PSP,2020-10-28T13:24Z,2020-10-28T13:24Z,2020-10-28T16:41Z,0.7021,-85.35,3.17,3.28,17.0,16.3,0.4,329.9,24.8,3.28,17.0,16.3,0.4,2.6,-10.2,4.8,13.8,2.4,329.9,24.8,8.1,6.0,17.6,29.0,72.3,28064.1,45267.4,,,,,,
123,ICME_STEREO_A_MOESTL_20201027_01,STEREO-A,2020-10-27T12:27Z,2020-10-28T07:58Z,2020-10-29T06:52Z,0.9569,-59.63,7.25,42.42,8.7,6.3,1.7,,,22.9,8.7,7.7,0.7,6.3,2.9,0.8,2.3,2.6,,,,,,,,,,,,,,,
124,ICME_BEPI_MOESTL_20201010_01,BepiColombo,2020-10-10T04:07Z,2020-10-10T08:58Z,2020-10-11T00:56Z,0.6984,80.36,-1.09,20.82,13.0,9.0,2.0,,,15.97,12.3,8.3,1.7,0.9,-4.5,1.7,-3.9,2.3,,,,,,,,,,,,,,,
125,ICME_BEPI_MOESTL_20201008_01,BepiColombo,2020-10-08T10:27Z,2020-10-09T07:59Z,2020-10-10T03:27Z,0.6941,79.54,-0.88,41.0,23.0,12.7,3.3,,,19.47,15.2,11.9,1.4,-1.4,-11.0,5.1,-8.7,2.8,,,,,,,,,,,,,,,
126,ICME_Wind_MOESTL_20201005_01,Wind,2020-10-05T06:52Z,2020-10-05T16:40Z,2020-10-06T11:58Z,0.9909,0.24,6.52,29.1,10.8,8.0,2.5,350.6,12.8,19.3,10.8,9.7,0.8,2.4,-8.6,5.2,-6.6,3.7,348.6,13.9,18.1,1.9,0.5,9.7,3.0,16207.4,4839.3,354.7,9.1,11.1,3.9,2.4,0.9
127,ICME_PSP_MOESTL_20200912_01,PSP,2020-09-12T10:23Z,2020-09-12T13:33Z,2020-09-12T19:35Z,0.4734,13.01,3.68,9.2,25.1,15.7,3.1,350.4,24.7,6.03,19.4,15.6,2.5,-1.5,-9.6,3.7,-4.5,3.5,365.0,15.1,6.8,5.7,0.9,26.0,5.0,103848.4,34874.5,322.6,12.2,79.9,24.4,13.7,3.8
128,ICME_STEREO_A_MOESTL_20200910_01,STEREO-A,2020-09-10T02:50Z,2020-09-10T04:11Z,2020-09-10T10:54Z,0.9566,-62.99,3.64,8.07,10.9,9.1,0.8,,,6.72,10.9,9.2,0.9,4.6,-6.0,4.0,-3.8,4.0,,,,,,,,,,,,,,,
129,ICME_STEREO_A_MOESTL_20200908_01,STEREO-A,2020-09-08T05:28Z,2020-09-08T12:36Z,2020-09-09T01:18Z,0.9567,-63.11,3.44,19.83,10.8,7.9,2.0,,,12.7,10.8,9.2,0.6,3.2,-5.4,3.7,-7.0,1.7,,,,,,,,,,,,,,,
130,ICME_STEREO_A_MOESTL_20200901_01,STEREO-A,2020-09-01T10:41Z,2020-09-01T10:41Z,2020-09-02T22:30Z,0.957,-63.63,2.57,35.82,12.1,9.6,0.9,,,35.82,12.1,9.6,0.9,4.8,-8.9,4.8,-5.5,3.3,,,,,,,,,,,,,,,
131,ICME_SOLO_MOESTL_20200821_01,SolarOrbiter,2020-08-21T19:17Z,2020-08-22T07:37Z,2020-08-23T02:36Z,0.8653,130.32,-4.13,31.32,15.8,10.2,2.8,,,18.98,15.8,11.7,2.2,2.9,-9.7,5.0,-9.2,2.8,,,,,,,,,,,,,,,
132,ICME_STEREO_A_MOESTL_20200819_01,STEREO-A,2020-08-19T21:11Z,2020-08-20T04:08Z,2020-08-21T03:12Z,0.9578,-64.55,0.97,30.02,20.3,14.4,3.5,,,23.07,19.6,14.7,3.2,7.9,-13.4,7.4,4.9,8.5,,,,,,,,,,,,,,,
133,ICME_STEREO_A_MOESTL_20200805_01,STEREO-A,2020-08-05T14:01Z,2020-08-05T14:01Z,2020-08-06T17:57Z,0.9589,-65.7,-0.99,27.93,11.4,9.6,1.3,,,27.93,11.4,9.6,1.3,-3.7,-10.9,4.8,5.4,5.1,,,,,,,,,,,,,,,
134,ICME_STEREO_A_MOESTL_20200803_01,STEREO-A,2020-08-03T06:34Z,2020-08-03T06:34Z,2020-08-04T10:43Z,0.9591,-65.89,-1.29,28.15,11.9,9.5,1.0,,,28.15,11.9,9.5,1.0,-3.9,-10.1,5.3,4.2,5.3,,,,,,,,,,,,,,,
135,ICME_SOLO_MOESTL_20200725_01,SolarOrbiter,2020-07-25T23:11Z,2020-07-26T05:59Z,2020-07-26T23:31Z,0.7094,121.12,-0.32,24.33,8.5,5.9,1.0,,,17.53,7.5,5.9,0.8,0.9,-2.0,0.9,1.8,1.2,,,,,,,,,,,,,,,
136,ICME_Wind_MOESTL_20200724_01,Wind,2020-07-24T01:42Z,2020-07-24T04:32Z,2020-07-25T11:36Z,1.005,-0.15,5.25,33.9,11.3,8.9,1.0,359.9,12.8,31.07,11.3,9.0,1.0,-3.4,-10.3,4.9,-1.3,5.8,363.0,7.5,2.1,2.0,0.6,9.2,2.9,47305.8,19357.2,326.0,8.8,21.6,4.2,3.8,0.7
137,ICME_PSP_MOESTL_20200722_01,PSP,2020-07-22T08:51Z,2020-07-22T08:51Z,2020-07-22T23:31Z,0.7959,20.79,3.51,14.67,10.2,8.0,1.0,,,14.67,10.2,8.0,1.0,1.9,-5.1,3.0,-5.8,1.4,,,,,,,,,,,,,,,
138,ICME_Wind_MOESTL_20200713_01,Wind,2020-07-13T20:18Z,2020-07-13T20:18Z,2020-07-14T06:18Z,1.0061,-0.21,4.28,10.0,9.3,8.1,0.7,376.4,10.7,10.0,9.3,8.1,0.7,-6.8,-8.7,1.3,-0.5,3.1,376.4,10.7,3.0,2.1,0.9,8.8,3.5,35036.2,13825.1,,,,,,
139,ICME_STEREO_A_MOESTL_20200709_01,STEREO-A,2020-07-09T14:17Z,2020-07-10T05:11Z,2020-07-11T02:54Z,0.9615,-68.0,-4.25,36.62,15.3,12.0,2.8,373.6,29.3,21.72,15.3,13.2,1.4,-6.2,-13.9,5.2,8.0,6.4,366.7,34.2,39.4,1.5,0.6,6.3,2.0,37662.9,23522.6,383.5,15.3,11.9,2.9,3.0,0.9
140,ICME_Wind_MOESTL_20200630_01,Wind,2020-06-30T01:12Z,2020-06-30T20:48Z,2020-07-01T16:10Z,1.0069,-0.25,2.9,38.97,6.4,4.5,1.1,333.2,17.8,19.37,6.4,5.3,0.6,-0.8,-3.2,1.1,3.9,1.8,328.1,13.8,3.2,1.2,0.2,6.6,1.3,28822.1,10885.9,338.2,19.8,8.3,1.1,1.6,0.3
141,ICME_BEPI_MOESTL_20200629_01,BepiColombo,2020-06-29T09:44Z,2020-06-29T15:02Z,2020-06-30T03:07Z,0.8813,-3.94,0.66,17.38,11.4,7.7,1.8,,,12.08,11.4,8.3,1.5,0.5,-7.8,2.8,3.3,4.3,,,,,,,,,,,,,,,
142,ICME_Wind_MOESTL_20200626_01,Wind,2020-06-26T18:04Z,2020-06-26T18:04Z,2020-06-27T00:48Z,1.007,-0.25,2.43,6.73,9.0,7.2,0.6,336.1,3.4,6.73,9.0,7.2,0.6,-2.1,-7.3,3.2,5.1,1.8,336.1,3.4,,1.3,0.3,6.7,1.6,32957.0,11322.3,,,,,,
143,ICME_PSP_MOESTL_20200625_01,PSP,2020-06-25T11:39Z,2020-06-25T15:59Z,2020-06-26T08:15Z,0.5228,19.9,2.43,20.6,27.4,18.7,4.3,302.0,17.2,16.27,27.4,19.6,4.2,-0.4,-23.1,10.3,11.8,8.8,301.8,17.3,22.2,13.9,14.1,92.8,82.8,22983.4,13401.8,302.8,16.9,103.4,238.4,18.5,61.3
